match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,16.4,Punjab Kings,Chennai Super Kings,SM Curran,JM Sharma,RA Jadeja,2,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,16.5,Punjab Kings,Chennai Super Kings,SM Curran,JM Sharma,RA Jadeja,6,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,16.6,Punjab Kings,Chennai Super Kings,SM Curran,JM Sharma,RA Jadeja,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.1,Punjab Kings,Chennai Super Kings,SM Curran,JM Sharma,M Pathirana,0,0,,,,,,bowled,SM Curran,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.2,Punjab Kings,Chennai Super Kings,M Shahrukh Khan,JM Sharma,M Pathirana,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.3,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,M Pathirana,4,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.4,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,M Pathirana,0,1,1.0,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.5,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,M Pathirana,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.6,Punjab Kings,Chennai Super Kings,M Shahrukh Khan,JM Sharma,M Pathirana,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,17.7,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,M Pathirana,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.1,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,TU Deshpande,4,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.2,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,TU Deshpande,2,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.3,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,TU Deshpande,0,1,1.0,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.4,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,TU Deshpande,0,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.5,Punjab Kings,Chennai Super Kings,JM Sharma,M Shahrukh Khan,TU Deshpande,0,0,,,,,,caught,JM Sharma,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.6,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,TU Deshpande,4,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.7,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,TU Deshpande,0,1,1.0,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,18.8,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,TU Deshpande,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,19.1,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,M Pathirana,1,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,19.2,Punjab Kings,Chennai Super Kings,M Shahrukh Khan,Sikandar Raza,M Pathirana,0,1,,,,1.0,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,19.3,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,M Pathirana,0,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,19.4,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,M Pathirana,2,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,19.5,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,M Pathirana,2,0,,,,,,,,,
1359515,2023,2023-04-30,"MA Chidambaram Stadium, Chepauk, Chennai",2,19.6,Punjab Kings,Chennai Super Kings,Sikandar Raza,M Shahrukh Khan,M Pathirana,3,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.1,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,0,2,2.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,0.7,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.1,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,JC Archer,2,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,JC Archer,6,1,,1.0,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,JC Archer,0,1,,,,1.0,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.4,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.5,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,0,1,,,,1.0,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,1.7,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.1,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.2,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.3,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.4,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.5,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.6,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.7,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,C Green,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,2.8,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,C Green,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.1,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.2,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.3,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.4,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,0,4,,,,4.0,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.5,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.6,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.7,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,JC Archer,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,3.8,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,JC Archer,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,4.1,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,4.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,RP Meredith,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,4.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,RP Meredith,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,4.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,4.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,4.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,5.1,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,5.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,5.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,5.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,5.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,5.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,PP Chawla,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,6.1,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,K Kartikeya,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,6.2,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,K Kartikeya,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,6.3,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,K Kartikeya,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,6.4,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,K Kartikeya,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,6.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,K Kartikeya,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,6.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,K Kartikeya,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,7.1,Rajasthan Royals,Mumbai Indians,JC Buttler,YBK Jaiswal,PP Chawla,0,0,,,,,,caught,JC Buttler,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,7.2,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,PP Chawla,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,7.3,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,7.4,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,7.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SV Samson,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,7.6,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,8.1,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SV Samson,K Kartikeya,0,1,,,1.0,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,8.2,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,K Kartikeya,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,8.3,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,K Kartikeya,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,8.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SV Samson,K Kartikeya,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,8.5,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,K Kartikeya,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,8.6,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,K Kartikeya,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.1,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,Arshad Khan (2),0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.2,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,Arshad Khan (2),1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SV Samson,Arshad Khan (2),4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SV Samson,Arshad Khan (2),0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SV Samson,Arshad Khan (2),0,1,,,,1.0,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.6,Rajasthan Royals,Mumbai Indians,SV Samson,YBK Jaiswal,Arshad Khan (2),0,0,,,,,,caught,SV Samson,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.7,Rajasthan Royals,Mumbai Indians,D Padikkal,YBK Jaiswal,Arshad Khan (2),0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,9.8,Rajasthan Royals,Mumbai Indians,D Padikkal,YBK Jaiswal,Arshad Khan (2),1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,10.1,Rajasthan Royals,Mumbai Indians,D Padikkal,YBK Jaiswal,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,10.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,D Padikkal,PP Chawla,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,10.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,D Padikkal,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,10.4,Rajasthan Royals,Mumbai Indians,D Padikkal,YBK Jaiswal,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,10.5,Rajasthan Royals,Mumbai Indians,D Padikkal,YBK Jaiswal,PP Chawla,0,0,,,,,,bowled,D Padikkal,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,10.6,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,11.1,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,RP Meredith,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,11.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,RP Meredith,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,11.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,11.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,11.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,11.6,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,12.1,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,12.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,PP Chawla,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,12.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,PP Chawla,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,12.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,12.5,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,PP Chawla,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,12.6,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,PP Chawla,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.1,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,C Green,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,C Green,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,C Green,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.4,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,C Green,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.5,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,C Green,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,C Green,0,3,3.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,13.7,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JO Holder,C Green,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.1,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,JC Archer,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.2,Rajasthan Royals,Mumbai Indians,JO Holder,YBK Jaiswal,JC Archer,0,0,,,,,,caught,JO Holder,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.3,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.4,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.5,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.6,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,14.7,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,JC Archer,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,15.1,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SO Hetmyer,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,15.2,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,15.3,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SO Hetmyer,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,15.4,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,15.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SO Hetmyer,RP Meredith,6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,15.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,SO Hetmyer,RP Meredith,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,16.1,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,Arshad Khan (2),6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,16.2,Rajasthan Royals,Mumbai Indians,SO Hetmyer,YBK Jaiswal,Arshad Khan (2),0,0,,,,,,caught,SO Hetmyer,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,16.3,Rajasthan Royals,Mumbai Indians,Dhruv Jurel,YBK Jaiswal,Arshad Khan (2),1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,16.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,Dhruv Jurel,Arshad Khan (2),1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,16.5,Rajasthan Royals,Mumbai Indians,Dhruv Jurel,YBK Jaiswal,Arshad Khan (2),1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,16.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,Dhruv Jurel,Arshad Khan (2),6,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.1,Rajasthan Royals,Mumbai Indians,Dhruv Jurel,YBK Jaiswal,RP Meredith,0,0,,,,,,caught,Dhruv Jurel,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.2,Rajasthan Royals,Mumbai Indians,R Ashwin,YBK Jaiswal,RP Meredith,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.3,Rajasthan Royals,Mumbai Indians,R Ashwin,YBK Jaiswal,RP Meredith,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.4,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,R Ashwin,RP Meredith,0,1,1.0,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.5,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,R Ashwin,RP Meredith,0,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.6,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,R Ashwin,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.7,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,R Ashwin,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,17.8,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,R Ashwin,RP Meredith,4,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,18.1,Rajasthan Royals,Mumbai Indians,R Ashwin,YBK Jaiswal,JC Archer,1,0,,,,,,,,,
1359516,2023,2023-04-30,"Wankhede Stadium, Mumbai",1,18.2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,R Ashwin,JC Archer,0,0,,,,,,,,,
